場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
東京,直線長め・持続型,芝,中長距離(2100-2400),稍,中枠(3-6),母父系統,ニアークティック系,85,10,18,0.1176,0.2118,92.8,0.0,7.88,0.2389,-0.0271,0.887,参考,東京芝中長距離(2100-2400)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.887
中京,直線長め・持続型,ダ,短距離(1000-1300),稍,内枠(1-2),母父系統,ニアークティック系,88,3,15,0.0341,0.1705,19.7,0.0,8.47,0.1922,-0.0217,0.887,参考,中京ダ短距離(1000-1300)・稍・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.887
新潟,直線長め・平坦型,ダ,中距離(1700-2000),不,外枠(7-8),母父系統,ロイヤルチャージャー系,119,3,22,0.0252,0.1849,9.3,0.0,7.36,0.2088,-0.0239,0.886,参考,新潟ダ中距離(1700-2000)・不・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.886
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,外枠(7-8),母父系統,ロイヤルチャージャー系,1580,81,267,0.0513,0.169,48.1,0.0,8.53,0.1907,-0.0217,0.886,参考,阪神芝短中距離(1400-1600)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.886
中京,直線長め・持続型,芝,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ロイヤルチャージャー系,95,5,19,0.0526,0.2,147.1,0.0,8.66,0.2261,-0.0261,0.885,参考,中京芝短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.885
中山,坂あり・パワー型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ネイティヴダンサー系,254,16,50,0.063,0.1969,76.5,0.0,8.3,0.2225,-0.0256,0.885,参考,中山芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.885
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),母父系統,ナスルーラ系,915,58,161,0.0634,0.176,54.9,0.0,8.72,0.1988,-0.0228,0.885,参考,東京芝短中距離(1400-1600)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.885
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),不,外枠(7-8),母父系統,ロイヤルチャージャー系,130,6,20,0.0462,0.1538,18.0,0.0,8.42,0.1738,-0.02,0.885,参考,阪神ダ短中距離(1400-1600)・不・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.885
小倉,小回り・機動型,芝,中距離(1700-2000),重不良,内枠(1-2),母父系統,ロイヤルチャージャー系,124,9,28,0.0726,0.2258,233.2,0.0,7.82,0.2555,-0.0297,0.884,参考,小倉芝中距離(1700-2000)・重不良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.884
福島,小回り・機動型,芝,短距離(1000-1300),稍,外枠(7-8),母父系統,ニアークティック系,118,5,22,0.0424,0.1864,63.1,0.0,8.2,0.2109,-0.0245,0.884,参考,福島芝短距離(1000-1300)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.884
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ナスルーラ系,491,32,90,0.0652,0.1833,129.6,0.0,8.09,0.2074,-0.0241,0.884,参考,中山芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.884
中京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ロイヤルチャージャー系,639,32,111,0.0501,0.1737,60.0,0.0,8.25,0.1964,-0.0227,0.884,参考,中京芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.884
中京,直線長め・持続型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ニアークティック系,122,7,19,0.0574,0.1557,43.1,0.0,8.62,0.1762,-0.0205,0.884,参考,中京ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.884
中山,坂あり・パワー型,ダ,長距離(2500以上),良,外枠(7-8),母父系統,ニアークティック系,188,8,37,0.0426,0.1968,120.1,0.0,7.12,0.223,-0.0262,0.883,参考,中山ダ長距離(2500以上)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.883
札幌,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,126,7,24,0.0556,0.1905,29.6,0.0,8.08,0.2158,-0.0253,0.883,参考,札幌芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.883
新潟,直線長め・平坦型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ニアークティック系,238,15,40,0.063,0.1681,99.1,0.0,8.26,0.1903,-0.0222,0.883,参考,新潟芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.883
新潟,直線長め・平坦型,芝,短距離(1000-1300),稍,中枠(3-6),母父系統,ニアークティック系,185,9,27,0.0486,0.1459,59.1,0.0,8.94,0.1652,-0.0193,0.883,参考,新潟芝短距離(1000-1300)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.883
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父系統,ナスルーラ系,187,13,37,0.0695,0.1979,98.1,0.0,7.78,0.2243,-0.0264,0.882,参考,阪神ダ中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.882
札幌,小回り・持続型,芝,短中距離(1400-1600),良,内枠(1-2),母父系統,ニアークティック系,122,14,30,0.1148,0.2459,61.6,0.0,6.17,0.279,-0.0331,0.881,参考,札幌芝短中距離(1400-1600)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.881
福島,小回り・機動型,ダ,中距離(1700-2000),重不良,内枠(1-2),母父系統,ロイヤルチャージャー系,87,7,18,0.0805,0.2069,52.9,0.0,7.72,0.2348,-0.0279,0.881,参考,福島ダ中距離(1700-2000)・重不良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.881
京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ナスルーラ系,98,3,18,0.0306,0.1837,23.6,0.0,8.5,0.2085,-0.0248,0.881,参考,京都ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.881
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父系統,ネイティヴダンサー系,868,41,148,0.0472,0.1705,40.4,0.0,8.1,0.1935,-0.023,0.881,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト0.881
函館,小回り・持続型,ダ,中距離(1700-2000),良,外枠(7-8),母父系統,ロイヤルチャージャー系,549,36,116,0.0656,0.2113,43.8,0.0,6.59,0.2402,-0.0289,0.88,参考,函館ダ中距離(1700-2000)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.88
新潟,直線長め・平坦型,芝,長距離(2500以上),良,内枠(1-2),母父系統,ロイヤルチャージャー系,148,8,29,0.0541,0.1959,50.7,0.0,7.02,0.2225,-0.0266,0.88,参考,新潟芝長距離(2500以上)・良・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.88
京都,平坦・スピード型,芝,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ニアークティック系,131,10,24,0.0763,0.1832,56.9,0.0,7.47,0.2082,-0.025,0.88,参考,京都芝短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.88
阪神,坂あり・パワー型,ダ,長距離(2500以上),良,外枠(7-8),母父系統,ナスルーラ系,82,8,19,0.0976,0.2317,54.5,0.0,7.02,0.2639,-0.0322,0.878,参考,阪神ダ長距離(2500以上)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.878
阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,内枠(1-2),母父系統,ニアークティック系,142,6,32,0.0423,0.2254,57.8,0.0,7.63,0.2567,-0.0313,0.878,参考,阪神芝中距離(1700-2000)・稍・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.878
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),母父系統,ナスルーラ系,589,34,100,0.0577,0.1698,74.7,0.0,8.82,0.1935,-0.0237,0.878,参考,京都芝短中距離(1400-1600)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.878
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ナスルーラ系,190,10,32,0.0526,0.1684,27.1,0.0,8.39,0.1917,-0.0233,0.878,参考,中山ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.878
小倉,小回り・機動型,ダ,中距離(1700-2000),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,331,18,55,0.0544,0.1662,49.4,0.0,7.99,0.1892,-0.023,0.878,参考,小倉ダ中距離(1700-2000)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.878
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),稍,内枠(1-2),母父系統,ナスルーラ系,105,9,17,0.0857,0.1619,87.3,0.0,8.62,0.1843,-0.0224,0.878,参考,阪神ダ短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト0.878
京都,平坦・スピード型,芝,中長距離(2100-2400),良,内枠(1-2),母父系統,ネイティヴダンサー系,145,14,37,0.0966,0.2552,55.7,0.0,6.67,0.2911,-0.0359,0.877,参考,京都芝中長距離(2100-2400)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.877
中京,直線長め・持続型,ダ,短距離(1000-1300),良,外枠(7-8),母父系統,ニアークティック系,327,15,57,0.0459,0.1743,36.8,0.0,8.34,0.1988,-0.0245,0.877,参考,中京ダ短距離(1000-1300)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.877
阪神,坂あり・パワー型,ダ,中距離(1700-2000),重不良,外枠(7-8),母父系統,ロイヤルチャージャー系,326,21,60,0.0644,0.184,51.8,0.0,7.4,0.2101,-0.0261,0.876,参考,阪神ダ中距離(1700-2000)・重不良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.876
京都,平坦・スピード型,ダ,短中距離(1400-1600),稍,中枠(3-6),母父系統,ナスルーラ系,144,6,26,0.0417,0.1806,28.3,0.0,8.85,0.2062,-0.0256,0.876,参考,京都ダ短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.876
京都,平坦・スピード型,ダ,長距離(2500以上),良,中枠(3-6),母父系統,ナスルーラ系,148,11,30,0.0743,0.2027,42.8,0.0,7.55,0.2316,-0.0289,0.875,参考,京都ダ長距離(2500以上)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.875
中京,直線長め・持続型,芝,短中距離(1400-1600),稍,中枠(3-6),母父系統,ネイティヴダンサー系,157,9,29,0.0573,0.1847,68.4,0.0,8.08,0.211,-0.0263,0.875,参考,中京芝短中距離(1400-1600)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.875
阪神,坂あり・パワー型,芝,短中距離(1400-1600),稍,内枠(1-2),母父系統,ネイティヴダンサー系,130,9,25,0.0692,0.1923,124.2,0.0,8.22,0.2203,-0.028,0.873,参考,阪神芝短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.873
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,その他のエクリプス系,226,14,40,0.0619,0.177,103.7,0.0,8.36,0.2028,-0.0258,0.873,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「その他のエクリプス系」は基準比リフト0.873
福島,小回り・機動型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ロイヤルチャージャー系,432,21,76,0.0486,0.1759,38.5,0.0,7.38,0.2014,-0.0255,0.873,参考,福島芝長距離(2500以上)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.873
小倉,小回り・機動型,芝,短距離(1000-1300),稍,外枠(7-8),母父系統,ナスルーラ系,106,7,17,0.066,0.1604,68.3,0.0,9.21,0.1838,-0.0234,0.873,参考,小倉芝短距離(1000-1300)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.873
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ニアークティック系,333,22,64,0.0661,0.1922,84.1,0.0,7.38,0.2204,-0.0282,0.872,参考,阪神芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.872
京都,平坦・スピード型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,176,16,32,0.0909,0.1818,141.9,0.0,7.98,0.2085,-0.0267,0.872,参考,京都ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.872
福島,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),母父系統,ネイティヴダンサー系,405,25,73,0.0617,0.1802,47.3,0.0,8.4,0.2066,-0.0264,0.872,参考,福島芝中距離(1700-2000)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.872
中京,直線長め・持続型,ダ,中距離(1700-2000),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,236,16,40,0.0678,0.1695,59.2,0.0,8.04,0.1943,-0.0248,0.872,参考,中京ダ中距離(1700-2000)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.872
京都,平坦・スピード型,ダ,短距離(1000-1300),稍,外枠(7-8),母父系統,ニアークティック系,167,13,33,0.0778,0.1976,65.1,0.0,8.04,0.2268,-0.0292,0.871,参考,京都ダ短距離(1000-1300)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.871
函館,小回り・持続型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ネイティヴダンサー系,103,11,24,0.1068,0.233,103.1,0.0,7.26,0.2678,-0.0348,0.87,参考,函館芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.87
中山,坂あり・パワー型,芝,長距離(2500以上),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,82,5,19,0.061,0.2317,72.2,0.0,6.07,0.2664,-0.0347,0.87,参考,中山芝長距離(2500以上)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.87
函館,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ロイヤルチャージャー系,392,32,88,0.0816,0.2245,59.4,0.0,6.4,0.2579,-0.0334,0.87,参考,函館ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.87
小倉,小回り・機動型,ダ,中距離(1700-2000),重不良,内枠(1-2),母父系統,ニアークティック系,175,8,33,0.0457,0.1886,48.0,0.0,8.21,0.2168,-0.0282,0.87,参考,小倉ダ中距離(1700-2000)・重不良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.87
新潟,直線長め・平坦型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ネイティヴダンサー系,199,7,34,0.0352,0.1709,22.8,0.0,8.12,0.1964,-0.0255,0.87,参考,新潟ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.87
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),母父系統,その他のエクリプス系,106,9,20,0.0849,0.1887,84.2,0.0,8.32,0.2171,-0.0284,0.869,参考,新潟芝中距離(1700-2000)・良・中枠(3-6)で母父系統「その他のエクリプス系」は基準比リフト0.869
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,内枠(1-2),母父系統,ニアークティック系,506,28,77,0.0553,0.1522,61.4,0.0,8.18,0.1751,-0.0229,0.869,参考,東京ダ短中距離(1400-1600)・稍・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.869
東京,直線長め・持続型,ダ,中長距離(2100-2400),良,外枠(7-8),母父系統,ロイヤルチャージャー系,467,24,80,0.0514,0.1713,43.4,0.0,8.32,0.1973,-0.026,0.868,参考,東京ダ中長距離(2100-2400)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.868
中京,直線長め・持続型,ダ,短距離(1000-1300),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,183,8,28,0.0437,0.153,33.9,0.0,8.62,0.1762,-0.0232,0.868,参考,中京ダ短距離(1000-1300)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.868
中京,直線長め・持続型,ダ,短距離(1000-1300),重不良,外枠(7-8),母父系統,ロイヤルチャージャー系,96,8,14,0.0833,0.1458,81.1,0.0,8.85,0.168,-0.0222,0.868,参考,中京ダ短距離(1000-1300)・重不良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.868
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),母父系統,ネイティヴダンサー系,1272,72,215,0.0566,0.169,63.2,0.0,8.47,0.1949,-0.0259,0.867,参考,小倉芝短距離(1000-1300)・良・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.867
阪神,坂あり・パワー型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ニアークティック系,242,13,52,0.0537,0.2149,32.6,0.0,7.16,0.2482,-0.0333,0.866,参考,阪神芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.866
阪神,坂あり・パワー型,ダ,短中距離(1400-1600),不,中枠(3-6),母父系統,ロイヤルチャージャー系,202,14,39,0.0693,0.1931,52.6,0.0,8.41,0.2231,-0.03,0.866,参考,阪神ダ短中距離(1400-1600)・不・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.866
東京,直線長め・持続型,ダ,短中距離(1400-1600),不,中枠(3-6),母父系統,ニアークティック系,424,30,78,0.0708,0.184,76.6,0.0,7.96,0.2126,-0.0286,0.865,参考,東京ダ短中距離(1400-1600)・不・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.865
新潟,直線長め・平坦型,芝,短中距離(1400-1600),稍,外枠(7-8),母父系統,ニアークティック系,133,8,24,0.0602,0.1805,74.4,0.0,8.33,0.2086,-0.0281,0.865,参考,新潟芝短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.865
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,ロイヤルチャージャー系,1383,79,239,0.0571,0.1728,61.2,0.0,8.33,0.2,-0.0272,0.864,参考,京都ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.864
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),母父系統,ナスルーラ系,948,65,163,0.0686,0.1719,89.5,0.0,8.22,0.199,-0.0271,0.864,参考,中山ダ中距離(1700-2000)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.864
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,417,28,82,0.0671,0.1966,56.3,0.0,7.51,0.2278,-0.0312,0.863,参考,阪神ダ中距離(1700-2000)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.863
中京,直線長め・持続型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ニアークティック系,130,8,25,0.0615,0.1923,32.5,0.0,8.07,0.2227,-0.0304,0.863,参考,中京芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.863
函館,小回り・持続型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ネイティヴダンサー系,172,16,40,0.093,0.2326,122.7,0.0,6.97,0.2701,-0.0375,0.861,参考,函館ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.861
福島,小回り・機動型,芝,中距離(1700-2000),稍,中枠(3-6),母父系統,ロイヤルチャージャー系,266,16,42,0.0602,0.1579,63.0,0.0,8.11,0.1834,-0.0255,0.861,参考,福島芝中距離(1700-2000)・稍・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.861
京都,平坦・スピード型,芝,中長距離(2100-2400),良,外枠(7-8),母父系統,ナスルーラ系,176,10,34,0.0568,0.1932,59.8,0.0,7.26,0.225,-0.0318,0.859,参考,京都芝中長距離(2100-2400)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.859
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ナスルーラ系,443,30,86,0.0677,0.1941,38.8,0.0,7.44,0.2263,-0.0322,0.858,参考,京都芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.858
京都,平坦・スピード型,芝,短中距離(1400-1600),稍,外枠(7-8),母父系統,ナスルーラ系,89,7,17,0.0787,0.191,63.0,0.0,8.93,0.2226,-0.0316,0.858,参考,京都芝短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.858
京都,平坦・スピード型,ダ,中距離(1700-2000),重不良,外枠(7-8),母父系統,ニアークティック系,208,9,42,0.0433,0.2019,45.1,0.0,7.72,0.2355,-0.0336,0.857,参考,京都ダ中距離(1700-2000)・重不良・外枠(7-8)で母父系統「ニアークティック系」は基準比リフト0.857
札幌,小回り・持続型,芝,中距離(1700-2000),良,外枠(7-8),母父系統,ネイティヴダンサー系,303,17,54,0.0561,0.1782,33.8,0.0,7.49,0.2079,-0.0297,0.857,参考,札幌芝中距離(1700-2000)・良・外枠(7-8)で母父系統「ネイティヴダンサー系」は基準比リフト0.857
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,内枠(1-2),母父系統,ネイティヴダンサー系,173,7,21,0.0405,0.1214,43.1,0.0,8.37,0.1416,-0.0202,0.857,参考,中山ダ短距離(1000-1300)・重不良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.857
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),母父系統,トゥルビヨン系,121,7,21,0.0579,0.1736,39.0,0.0,8.44,0.2028,-0.0292,0.856,参考,東京芝短中距離(1400-1600)・良・中枠(3-6)で母父系統「トゥルビヨン系」は基準比リフト0.856
中山,坂あり・パワー型,芝,長距離(2500以上),良,中枠(3-6),母父系統,ナスルーラ系,154,9,32,0.0584,0.2078,40.8,0.0,7.45,0.2429,-0.0351,0.855,参考,中山芝長距離(2500以上)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.855
中山,坂あり・パワー型,ダ,中距離(1700-2000),不,内枠(1-2),母父系統,ニアークティック系,140,9,24,0.0643,0.1714,30.6,0.0,7.49,0.2004,-0.029,0.855,参考,中山ダ中距離(1700-2000)・不・内枠(1-2)で母父系統「ニアークティック系」は基準比リフト0.855
福島,小回り・機動型,芝,短距離(1000-1300),稍,内枠(1-2),母父系統,ロイヤルチャージャー系,114,3,19,0.0263,0.1667,18.9,0.0,8.21,0.1951,-0.0284,0.854,参考,福島芝短距離(1000-1300)・稍・内枠(1-2)で母父系統「ロイヤルチャージャー系」は基準比リフト0.854
小倉,小回り・機動型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ロイヤルチャージャー系,274,15,55,0.0547,0.2007,29.1,0.0,6.85,0.2352,-0.0345,0.853,参考,小倉芝長距離(2500以上)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.853
中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,外枠(7-8),母父系統,ロイヤルチャージャー系,166,9,31,0.0542,0.1867,31.3,0.0,8.3,0.2188,-0.0321,0.853,参考,中山芝短中距離(1400-1600)・稍・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.853
中山,坂あり・パワー型,芝,中長距離(2100-2400),良,中枠(3-6),母父系統,ニアークティック系,376,24,67,0.0638,0.1782,40.9,0.0,7.81,0.2088,-0.0306,0.853,参考,中山芝中長距離(2100-2400)・良・中枠(3-6)で母父系統「ニアークティック系」は基準比リフト0.853
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),母父系統,ナスルーラ系,425,23,67,0.0541,0.1576,118.4,0.0,8.65,0.1848,-0.0272,0.853,参考,中山ダ中距離(1700-2000)・良・内枠(1-2)で母父系統「ナスルーラ系」は基準比リフト0.853
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),母父系統,セントサイモン系,94,4,16,0.0426,0.1702,18.3,0.0,9.44,0.1997,-0.0295,0.852,参考,東京ダ短中距離(1400-1600)・良・中枠(3-6)で母父系統「セントサイモン系」は基準比リフト0.852
京都,平坦・スピード型,芝,短距離(1000-1300),良,内枠(1-2),母父系統,ネイティヴダンサー系,182,15,36,0.0824,0.1978,209.7,0.0,7.81,0.2324,-0.0346,0.851,参考,京都芝短距離(1000-1300)・良・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.851
小倉,小回り・機動型,ダ,短距離(1000-1300),稍,中枠(3-6),母父系統,ネイティヴダンサー系,211,12,37,0.0569,0.1754,31.4,0.0,7.3,0.2062,-0.0308,0.851,参考,小倉ダ短距離(1000-1300)・稍・中枠(3-6)で母父系統「ネイティヴダンサー系」は基準比リフト0.851
中京,直線長め・持続型,芝,短中距離(1400-1600),重不良,中枠(3-6),母父系統,ロイヤルチャージャー系,157,9,26,0.0573,0.1656,47.0,0.0,8.59,0.1946,-0.029,0.851,参考,中京芝短中距離(1400-1600)・重不良・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.851
札幌,小回り・持続型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ロイヤルチャージャー系,131,11,27,0.084,0.2061,43.1,0.0,7.11,0.2426,-0.0365,0.85,参考,札幌芝長距離(2500以上)・良・外枠(7-8)で母父系統「ロイヤルチャージャー系」は基準比リフト0.85
小倉,小回り・機動型,芝,短距離(1000-1300),稍,内枠(1-2),母父系統,ネイティヴダンサー系,110,3,16,0.0273,0.1455,17.5,0.0,9.44,0.1711,-0.0256,0.85,参考,小倉芝短距離(1000-1300)・稍・内枠(1-2)で母父系統「ネイティヴダンサー系」は基準比リフト0.85
札幌,小回り・持続型,ダ,短距離(1000-1300),良,中枠(3-6),母父系統,ナスルーラ系,129,6,28,0.0465,0.2171,19.8,0.0,5.97,0.2558,-0.0387,0.849,参考,札幌ダ短距離(1000-1300)・良・中枠(3-6)で母父系統「ナスルーラ系」は基準比リフト0.849
新潟,直線長め・平坦型,ダ,中距離(1700-2000),不,中枠(3-6),母父系統,ロイヤルチャージャー系,197,15,39,0.0761,0.198,65.9,0.0,7.66,0.2333,-0.0353,0.849,参考,新潟ダ中距離(1700-2000)・不・中枠(3-6)で母父系統「ロイヤルチャージャー系」は基準比リフト0.849
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,外枠(7-8),母父系統,ナスルーラ系,130,9,25,0.0692,0.1923,70.8,0.0,8.01,0.2265,-0.0342,0.849,参考,東京ダ短中距離(1400-1600)・重不良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.849
中山,坂あり・パワー型,芝,長距離(2500以上),良,外枠(7-8),母父系統,ナスルーラ系,85,7,16,0.0824,0.1882,123.5,0.0,7.2,0.2217,-0.0335,0.849,参考,中山芝長距離(2500以上)・良・外枠(7-8)で母父系統「ナスルーラ系」は基準比リフト0.849
