場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
中山,坂あり・パワー型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,184,14,40,0.0761,0.2174,32.1,0.0,7.77,0.1986,0.0188,1.095,B,中山芝中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト1.095
新潟,直線長め・平坦型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ネイティヴダンサー系,200,20,43,0.1,0.215,48.4,0.0,7.52,0.1964,0.0186,1.095,B,新潟ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.095
函館,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,294,31,78,0.1054,0.2653,95.4,0.0,7.52,0.2425,0.0228,1.094,B,函館芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.094
京都,平坦・スピード型,芝,中距離(1700-2000),良,内枠(1-2),父系統,ロイヤルチャージャー系,1239,113,324,0.0912,0.2615,68.9,0.0,6.88,0.239,0.0225,1.094,B,京都芝中距離(1700-2000)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.094
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,外枠(7-8),父系統,ナスルーラ系,308,23,75,0.0747,0.2435,52.0,0.0,8.39,0.2226,0.0209,1.094,B,中山ダ中距離(1700-2000)・良・外枠(7-8)で父系統「ナスルーラ系」は基準比リフト1.094
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,父系統不明,759,55,171,0.0725,0.2253,60.2,0.0,7.12,0.206,0.0193,1.094,B,阪神ダ中距離(1700-2000)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.094
中山,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ニアークティック系,418,40,92,0.0957,0.2201,77.2,0.0,7.77,0.2011,0.019,1.094,B,中山芝短距離(1000-1300)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト1.094
新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ニアークティック系,105,6,20,0.0571,0.1905,60.4,0.0,7.39,0.1741,0.0164,1.094,B,新潟ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.094
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,667,60,180,0.09,0.2699,79.8,0.0,6.98,0.2469,0.023,1.093,B,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.093
札幌,小回り・持続型,芝,短距離(1000-1300),良,内枠(1-2),父系統,父系統不明,189,15,48,0.0794,0.254,73.9,0.0,6.82,0.2324,0.0216,1.093,B,札幌芝短距離(1000-1300)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.093
福島,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父系統,ロイヤルチャージャー系,1036,82,234,0.0792,0.2259,67.9,0.0,7.54,0.2066,0.0193,1.093,B,福島芝中距離(1700-2000)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.093
札幌,小回り・持続型,ダ,中距離(1700-2000),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,146,13,39,0.089,0.2671,89.2,0.0,6.77,0.2445,0.0226,1.092,B,札幌ダ中距離(1700-2000)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.092
小倉,小回り・機動型,ダ,短距離(1000-1300),重不良,外枠(7-8),父系統,父系統不明,83,7,19,0.0843,0.2289,60.5,0.0,7.16,0.2096,0.0193,1.092,B,小倉ダ短距離(1000-1300)・重不良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.092
福島,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ロイヤルチャージャー系,1292,96,265,0.0743,0.2051,76.4,0.0,7.9,0.1878,0.0173,1.092,B,福島芝中距離(1700-2000)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.092
函館,小回り・持続型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,父系統不明,130,14,38,0.1077,0.2923,126.4,0.0,6.84,0.2678,0.0245,1.091,B,函館芝中距離(1700-2000)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト1.091
阪神,坂あり・パワー型,芝,中長距離(2100-2400),良,中枠(3-6),父系統,父系統不明,260,24,74,0.0923,0.2846,43.0,0.0,6.44,0.2609,0.0237,1.091,B,阪神芝中長距離(2100-2400)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.091
福島,小回り・機動型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,ロイヤルチャージャー系,231,23,63,0.0996,0.2727,90.6,0.0,7.56,0.25,0.0227,1.091,B,福島ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.091
阪神,坂あり・パワー型,ダ,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,321,29,85,0.0903,0.2648,62.2,0.0,6.51,0.2427,0.0221,1.091,B,阪神ダ中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト1.091
新潟,直線長め・平坦型,ダ,短距離(1000-1300),不,外枠(7-8),父系統,ロイヤルチャージャー系,91,8,21,0.0879,0.2308,62.5,0.0,7.42,0.2115,0.0193,1.091,B,新潟ダ短距離(1000-1300)・不・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.091
中山,坂あり・パワー型,ダ,短距離(1000-1300),重不良,中枠(3-6),父系統,ネイティヴダンサー系,397,29,83,0.073,0.2091,57.4,0.0,8.16,0.1917,0.0174,1.091,B,中山ダ短距離(1000-1300)・重不良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.091
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,中枠(3-6),父系統,ネイティヴダンサー系,808,58,167,0.0718,0.2067,75.1,0.0,8.3,0.1894,0.0173,1.091,B,東京ダ短中距離(1400-1600)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.091
京都,平坦・スピード型,ダ,中距離(1700-2000),重不良,内枠(1-2),父系統,ネイティヴダンサー系,96,9,24,0.0938,0.25,90.3,0.0,7.02,0.2293,0.0207,1.09,B,京都ダ中距離(1700-2000)・重不良・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト1.09
京都,平坦・スピード型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,ロイヤルチャージャー系,91,7,22,0.0769,0.2418,65.8,0.0,7.38,0.2218,0.02,1.09,B,京都芝短距離(1000-1300)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.09
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ロイヤルチャージャー系,3504,270,818,0.0771,0.2334,80.4,0.0,7.52,0.2142,0.0192,1.09,B,京都芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.09
中京,直線長め・持続型,芝,短距離(1000-1300),稍,外枠(7-8),父系統,ロイヤルチャージャー系,90,4,12,0.0444,0.1333,24.7,0.0,9.09,0.1223,0.011,1.09,B,中京芝短距離(1000-1300)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.09
京都,平坦・スピード型,芝,中距離(1700-2000),稍,中枠(3-6),父系統,ニアークティック系,93,10,24,0.1075,0.2581,55.1,0.0,7.76,0.237,0.0211,1.089,B,京都芝中距離(1700-2000)・稍・中枠(3-6)で父系統「ニアークティック系」は基準比リフト1.089
東京,直線長め・持続型,ダ,短中距離(1400-1600),重不良,外枠(7-8),父系統,ネイティヴダンサー系,292,21,72,0.0719,0.2466,76.8,0.0,8.66,0.2265,0.0201,1.089,B,東京ダ短中距離(1400-1600)・重不良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.089
阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,外枠(7-8),父系統,父系統不明,141,14,33,0.0993,0.234,58.7,0.0,6.94,0.2149,0.0191,1.089,B,阪神芝中距離(1700-2000)・稍・外枠(7-8)で父系統「父系統不明」は基準比リフト1.089
新潟,直線長め・平坦型,ダ,短距離(1000-1300),良,中枠(3-6),父系統,父系統不明,937,64,207,0.0683,0.2209,60.0,0.0,7.65,0.2029,0.018,1.089,B,新潟ダ短距離(1000-1300)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.089
小倉,小回り・機動型,芝,短距離(1000-1300),良,内枠(1-2),父系統,父系統不明,557,35,115,0.0628,0.2065,73.3,0.0,7.89,0.1897,0.0168,1.089,B,小倉芝短距離(1000-1300)・良・内枠(1-2)で父系統「父系統不明」は基準比リフト1.089
新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ネイティヴダンサー系,429,36,93,0.0839,0.2168,60.6,0.0,7.51,0.1993,0.0175,1.088,B,新潟ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.088
函館,小回り・持続型,ダ,中距離(1700-2000),良,内枠(1-2),父系統,ニアークティック系,126,12,37,0.0952,0.2937,50.3,0.0,6.41,0.2701,0.0236,1.087,B,函館ダ中距離(1700-2000)・良・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.087
札幌,小回り・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,父系統不明,312,30,84,0.0962,0.2692,102.1,0.0,6.52,0.2476,0.0216,1.087,B,札幌芝短中距離(1400-1600)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.087
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,1618,98,350,0.0606,0.2163,57.5,0.0,7.92,0.199,0.0173,1.087,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.087
阪神,坂あり・パワー型,芝,中距離(1700-2000),稍,内枠(1-2),父系統,ロイヤルチャージャー系,226,23,63,0.1018,0.2788,95.6,0.0,6.68,0.2567,0.0221,1.086,B,阪神芝中距離(1700-2000)・稍・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.086
京都,平坦・スピード型,ダ,中距離(1700-2000),良,中枠(3-6),父系統,ネイティヴダンサー系,1512,129,358,0.0853,0.2368,70.0,0.0,7.57,0.2181,0.0187,1.086,B,京都ダ中距離(1700-2000)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.086
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父系統,父系統不明,1646,143,387,0.0869,0.2351,74.7,0.0,7.47,0.2165,0.0186,1.086,B,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.086
京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),父系統,ネイティヴダンサー系,424,26,95,0.0613,0.2241,55.8,0.0,7.78,0.2064,0.0177,1.086,B,京都芝短距離(1000-1300)・良・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.086
新潟,直線長め・平坦型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ネイティヴダンサー系,164,14,31,0.0854,0.189,117.1,0.0,7.84,0.1741,0.0149,1.086,B,新潟ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ネイティヴダンサー系」は基準比リフト1.086
東京,直線長め・持続型,ダ,中長距離(2100-2400),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,158,14,40,0.0886,0.2532,62.7,0.0,7.58,0.2334,0.0198,1.085,B,東京ダ中長距離(2100-2400)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.085
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ロイヤルチャージャー系,1820,150,447,0.0824,0.2456,60.9,0.0,7.05,0.2263,0.0193,1.085,B,京都芝中距離(1700-2000)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.085
中京,直線長め・持続型,芝,短中距離(1400-1600),重不良,外枠(7-8),父系統,ロイヤルチャージャー系,106,8,26,0.0755,0.2453,109.2,0.0,7.75,0.2261,0.0192,1.085,B,中京芝短中距離(1400-1600)・重不良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.085
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父系統,ロイヤルチャージャー系,2381,149,503,0.0626,0.2113,79.2,0.0,8.39,0.1947,0.0166,1.085,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.085
新潟,直線長め・平坦型,ダ,中距離(1700-2000),不,外枠(7-8),父系統,ロイヤルチャージャー系,137,9,31,0.0657,0.2263,30.3,0.0,6.99,0.2088,0.0175,1.084,B,新潟ダ中距離(1700-2000)・不・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
東京,直線長め・持続型,芝,短中距離(1400-1600),稍,外枠(7-8),父系統,ロイヤルチャージャー系,471,31,106,0.0658,0.2251,70.0,0.0,8.14,0.2077,0.0174,1.084,B,東京芝短中距離(1400-1600)・稍・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
中山,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父系統,ロイヤルチャージャー系,1890,144,425,0.0762,0.2249,78.9,0.0,7.63,0.2074,0.0175,1.084,B,中山芝中距離(1700-2000)・良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
京都,平坦・スピード型,ダ,短中距離(1400-1600),不,中枠(3-6),父系統,ロイヤルチャージャー系,172,13,37,0.0756,0.2151,52.8,0.0,7.57,0.1985,0.0166,1.084,B,京都ダ短中距離(1400-1600)・不・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.084
京都,平坦・スピード型,ダ,短距離(1000-1300),稍,内枠(1-2),父系統,ニアークティック系,87,8,18,0.092,0.2069,313.2,0.0,8.07,0.1908,0.0161,1.084,B,京都ダ短距離(1000-1300)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.084
札幌,小回り・持続型,ダ,中距離(1700-2000),稍,中枠(3-6),父系統,ロイヤルチャージャー系,231,18,57,0.0779,0.2468,156.3,0.0,7.29,0.2278,0.019,1.083,B,札幌ダ中距離(1700-2000)・稍・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.083
中山,坂あり・パワー型,芝,短中距離(1400-1600),稍,中枠(3-6),父系統,ネイティヴダンサー系,107,7,24,0.0654,0.2243,43.7,0.0,7.65,0.2072,0.0171,1.083,B,中山芝短中距離(1400-1600)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.083
中京,直線長め・持続型,ダ,短距離(1000-1300),稍,中枠(3-6),父系統,ネイティヴダンサー系,134,12,30,0.0896,0.2239,144.0,0.0,8.16,0.2068,0.0171,1.083,B,中京ダ短距離(1000-1300)・稍・中枠(3-6)で父系統「ネイティヴダンサー系」は基準比リフト1.083
中山,坂あり・パワー型,芝,短距離(1000-1300),良,外枠(7-8),父系統,ネイティヴダンサー系,311,24,65,0.0772,0.209,58.8,0.0,8.03,0.1929,0.0161,1.083,B,中山芝短距離(1000-1300)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.083
中山,坂あり・パワー型,ダ,中距離(1700-2000),稍,内枠(1-2),父系統,ニアークティック系,166,6,33,0.0361,0.1988,25.4,0.0,8.22,0.1835,0.0153,1.083,B,中山ダ中距離(1700-2000)・稍・内枠(1-2)で父系統「ニアークティック系」は基準比リフト1.083
函館,小回り・持続型,ダ,短距離(1000-1300),良,外枠(7-8),父系統,ネイティヴダンサー系,223,13,63,0.0583,0.2825,38.3,0.0,6.09,0.261,0.0215,1.082,B,函館ダ短距離(1000-1300)・良・外枠(7-8)で父系統「ネイティヴダンサー系」は基準比リフト1.082
京都,平坦・スピード型,芝,中距離(1700-2000),良,中枠(3-6),父系統,父系統不明,742,73,197,0.0984,0.2655,85.4,0.0,6.79,0.2454,0.0201,1.082,B,京都芝中距離(1700-2000)・良・中枠(3-6)で父系統「父系統不明」は基準比リフト1.082
函館,小回り・持続型,芝,短距離(1000-1300),稍,中枠(3-6),父系統,父系統不明,202,17,53,0.0842,0.2624,105.2,0.0,6.51,0.2425,0.0199,1.082,B,函館芝短距離(1000-1300)・稍・中枠(3-6)で父系統「父系統不明」は基準比リフト1.082
中山,坂あり・パワー型,ダ,長距離(2500以上),良,中枠(3-6),父系統,ニアークティック系,194,17,48,0.0876,0.2474,34.3,0.0,7.34,0.2287,0.0187,1.082,B,中山ダ長距離(2500以上)・良・中枠(3-6)で父系統「ニアークティック系」は基準比リフト1.082
函館,小回り・持続型,芝,中距離(1700-2000),重不良,中枠(3-6),父系統,ロイヤルチャージャー系,91,5,22,0.0549,0.2418,62.1,0.0,7.43,0.2235,0.0183,1.082,B,函館芝中距離(1700-2000)・重不良・中枠(3-6)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
京都,平坦・スピード型,芝,短中距離(1400-1600),良,内枠(1-2),父系統,ロイヤルチャージャー系,1455,110,344,0.0756,0.2364,90.3,0.0,7.61,0.2185,0.0179,1.082,B,京都芝短中距離(1400-1600)・良・内枠(1-2)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
阪神,坂あり・パワー型,ダ,短距離(1000-1300),重不良,外枠(7-8),父系統,父系統不明,83,7,19,0.0843,0.2289,61.3,0.0,7.39,0.2115,0.0174,1.082,B,阪神ダ短距離(1000-1300)・重不良・外枠(7-8)で父系統「父系統不明」は基準比リフト1.082
阪神,坂あり・パワー型,芝,中距離(1700-2000),重不良,外枠(7-8),父系統,ロイヤルチャージャー系,115,8,25,0.0696,0.2174,167.1,0.0,7.15,0.2009,0.0165,1.082,B,阪神芝中距離(1700-2000)・重不良・外枠(7-8)で父系統「ロイヤルチャージャー系」は基準比リフト1.082
