場所,コースタイプ,芝・ダ,距離帯,馬場分類,枠ゾーン,血統区分,血統名,母数,勝利数,複勝数,勝率,複勝率,単勝回収率,複勝回収率,平均人気,基準複勝率,複勝率差,リフト,評価,特徴コメント
東京,直線長め・持続型,芝,短中距離(1400-1600),良,外枠(7-8),父,シンボリクリスエス,119,8,28,0.0672,0.2353,39.7,0.0,7.81,0.1988,0.0365,1.184,B,東京芝短中距離(1400-1600)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.184
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,マンハッタンカフェ,148,13,42,0.0878,0.2838,68.4,0.0,6.91,0.2399,0.0439,1.183,B,阪神芝中距離(1700-2000)・良・中枠(3-6)で父「マンハッタンカフェ」は基準比リフト1.183
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,123,11,33,0.0894,0.2683,40.2,0.0,6.44,0.2273,0.041,1.18,B,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト1.18
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,ロードカナロア,148,14,34,0.0946,0.2297,66.1,0.0,7.01,0.1949,0.0348,1.179,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.179
小倉,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,111,10,29,0.0901,0.2613,42.6,0.0,7.09,0.2218,0.0395,1.178,B,小倉芝中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.178
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,タイキシャトル,109,6,25,0.055,0.2294,47.3,0.0,8.22,0.1949,0.0345,1.177,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「タイキシャトル」は基準比リフト1.177
東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,キングカメハメハ,98,10,26,0.102,0.2653,51.5,0.0,7.05,0.226,0.0393,1.174,B,東京芝中長距離(2100-2400)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.174
阪神,坂あり・パワー型,芝,短距離(1000-1300),良,中枠(3-6),父,サクラバクシンオー,84,8,22,0.0952,0.2619,46.8,0.0,6.69,0.2234,0.0385,1.172,B,阪神芝短距離(1000-1300)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト1.172
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ルーラーシップ,135,13,32,0.0963,0.237,50.2,0.0,7.19,0.2028,0.0342,1.169,B,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「ルーラーシップ」は基準比リフト1.169
京都,平坦・スピード型,芝,短中距離(1400-1600),良,外枠(7-8),父,アドマイヤムーン,93,8,21,0.086,0.2258,61.6,0.0,7.59,0.1935,0.0323,1.167,B,京都芝短中距離(1400-1600)・良・外枠(7-8)で父「アドマイヤムーン」は基準比リフト1.167
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,アドマイヤムーン,110,10,25,0.0909,0.2273,40.4,0.0,7.88,0.1949,0.0324,1.166,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「アドマイヤムーン」は基準比リフト1.166
小倉,小回り・機動型,ダ,中距離(1700-2000),良,中枠(3-6),父,クロフネ,119,8,27,0.0672,0.2269,26.1,0.0,7.15,0.1947,0.0322,1.165,B,小倉ダ中距離(1700-2000)・良・中枠(3-6)で父「クロフネ」は基準比リフト1.165
札幌,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,キングカメハメハ,129,14,37,0.1085,0.2868,91.1,0.0,5.73,0.2469,0.0399,1.162,B,札幌ダ中距離(1700-2000)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.162
中山,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),父,ハービンジャー,97,11,25,0.1134,0.2577,86.9,0.0,6.84,0.2217,0.036,1.162,B,中山芝中距離(1700-2000)・良・内枠(1-2)で父「ハービンジャー」は基準比リフト1.162
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,ダイワメジャー,118,9,23,0.0763,0.1949,26.7,0.0,7.04,0.1677,0.0272,1.162,B,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「ダイワメジャー」は基準比リフト1.162
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ブライアンズタイム,138,4,32,0.029,0.2319,13.1,0.0,7.0,0.1997,0.0322,1.161,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ブライアンズタイム」は基準比リフト1.161
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,外枠(7-8),父,ゴールドアリュール,80,8,18,0.1,0.225,42.6,0.0,6.79,0.1942,0.0308,1.159,B,京都ダ短中距離(1400-1600)・良・外枠(7-8)で父「ゴールドアリュール」は基準比リフト1.159
東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,ハービンジャー,88,10,23,0.1136,0.2614,83.4,0.0,6.57,0.226,0.0354,1.157,B,東京芝中長距離(2100-2400)・良・中枠(3-6)で父「ハービンジャー」は基準比リフト1.157
中京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ロードカナロア,139,12,33,0.0863,0.2374,48.9,0.0,6.17,0.2051,0.0323,1.157,B,中京芝短中距離(1400-1600)・良・中枠(3-6)で父「ロードカナロア」は基準比リフト1.157
中山,坂あり・パワー型,芝,中距離(1700-2000),良,中枠(3-6),父,ヴィクトワールピサ,80,9,20,0.1125,0.25,58.8,0.0,6.89,0.2165,0.0335,1.155,B,中山芝中距離(1700-2000)・良・中枠(3-6)で父「ヴィクトワールピサ」は基準比リフト1.155
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,アグネスタキオン,96,9,24,0.0938,0.25,52.7,0.0,6.09,0.2169,0.0331,1.153,B,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「アグネスタキオン」は基準比リフト1.153
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ヘニーヒューズ,84,8,22,0.0952,0.2619,35.0,0.0,6.67,0.2273,0.0346,1.152,B,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ヘニーヒューズ」は基準比リフト1.152
小倉,小回り・機動型,芝,中距離(1700-2000),良,内枠(1-2),父,ステイゴールド,90,9,23,0.1,0.2556,52.2,0.0,7.09,0.2226,0.033,1.148,B,小倉芝中距離(1700-2000)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト1.148
東京,直線長め・持続型,芝,中長距離(2100-2400),良,中枠(3-6),父,ステイゴールド,143,16,37,0.1119,0.2587,64.8,0.0,6.54,0.226,0.0327,1.145,B,東京芝中長距離(2100-2400)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト1.145
京都,平坦・スピード型,芝,中距離(1700-2000),良,外枠(7-8),父,ハービンジャー,112,11,29,0.0982,0.2589,56.2,0.0,5.54,0.2263,0.0326,1.144,B,京都芝中距離(1700-2000)・良・外枠(7-8)で父「ハービンジャー」は基準比リフト1.144
東京,直線長め・持続型,芝,短中距離(1400-1600),良,中枠(3-6),父,ハービンジャー,125,6,29,0.048,0.232,18.6,0.0,6.56,0.2028,0.0292,1.144,B,東京芝短中距離(1400-1600)・良・中枠(3-6)で父「ハービンジャー」は基準比リフト1.144
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,ドレフォン,92,4,21,0.0435,0.2283,24.0,0.0,6.61,0.1997,0.0286,1.143,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「ドレフォン」は基準比リフト1.143
函館,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ステイゴールド,95,13,26,0.1368,0.2737,113.3,0.0,6.24,0.2397,0.034,1.142,B,函館芝中距離(1700-2000)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト1.142
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,中枠(3-6),父,ゼンノロブロイ,97,4,24,0.0412,0.2474,42.4,0.0,7.22,0.2171,0.0303,1.14,B,新潟芝中距離(1700-2000)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.14
京都,平坦・スピード型,芝,短距離(1000-1300),良,中枠(3-6),父,サクラバクシンオー,119,12,28,0.1008,0.2353,88.9,0.0,6.9,0.2064,0.0289,1.14,B,京都芝短距離(1000-1300)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト1.14
函館,小回り・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,キングカメハメハ,97,9,26,0.0928,0.268,55.8,0.0,5.86,0.2356,0.0324,1.138,B,函館ダ中距離(1700-2000)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.138
新潟,直線長め・平坦型,芝,短距離(1000-1300),良,中枠(3-6),父,サクラバクシンオー,118,9,23,0.0763,0.1949,87.7,0.0,7.47,0.1712,0.0237,1.138,B,新潟芝短距離(1000-1300)・良・中枠(3-6)で父「サクラバクシンオー」は基準比リフト1.138
京都,平坦・スピード型,ダ,中距離(1700-2000),良,内枠(1-2),父,ゴールドアリュール,114,13,30,0.114,0.2632,91.0,0.0,6.66,0.2314,0.0318,1.137,B,京都ダ中距離(1700-2000)・良・内枠(1-2)で父「ゴールドアリュール」は基準比リフト1.137
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,中枠(3-6),父,カネヒキリ,119,8,27,0.0672,0.2269,50.4,0.0,7.87,0.1997,0.0272,1.136,B,東京ダ短中距離(1400-1600)・良・中枠(3-6)で父「カネヒキリ」は基準比リフト1.136
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ブラックタイド,115,10,26,0.087,0.2261,81.9,0.0,8.42,0.199,0.0271,1.136,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「ブラックタイド」は基準比リフト1.136
中京,直線長め・持続型,ダ,中距離(1700-2000),良,中枠(3-6),父,シンボリクリスエス,117,6,29,0.0513,0.2479,44.2,0.0,7.34,0.2184,0.0295,1.135,B,中京ダ中距離(1700-2000)・良・中枠(3-6)で父「シンボリクリスエス」は基準比リフト1.135
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,内枠(1-2),父,ステイゴールド,88,6,25,0.0682,0.2841,75.9,0.0,7.01,0.2505,0.0336,1.134,B,阪神芝中距離(1700-2000)・良・内枠(1-2)で父「ステイゴールド」は基準比リフト1.134
阪神,坂あり・パワー型,芝,中距離(1700-2000),良,外枠(7-8),父,ルーラーシップ,87,8,23,0.092,0.2644,48.3,0.0,6.39,0.2332,0.0312,1.134,B,阪神芝中距離(1700-2000)・良・外枠(7-8)で父「ルーラーシップ」は基準比リフト1.134
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,外枠(7-8),父,サウスヴィグラス,114,10,28,0.0877,0.2456,99.1,0.0,8.42,0.2165,0.0291,1.134,B,東京ダ短中距離(1400-1600)・良・外枠(7-8)で父「サウスヴィグラス」は基準比リフト1.134
新潟,直線長め・平坦型,ダ,中距離(1700-2000),良,中枠(3-6),父,ネオユニヴァース,111,10,27,0.0901,0.2432,163.7,0.0,7.33,0.2144,0.0288,1.134,B,新潟ダ中距離(1700-2000)・良・中枠(3-6)で父「ネオユニヴァース」は基準比リフト1.134
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,パイロ,111,6,25,0.0541,0.2252,65.8,0.0,8.05,0.199,0.0262,1.132,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「パイロ」は基準比リフト1.132
京都,平坦・スピード型,芝,中長距離(2100-2400),良,中枠(3-6),父,ハーツクライ,136,17,36,0.125,0.2647,132.0,0.0,6.25,0.2341,0.0306,1.131,B,京都芝中長距離(2100-2400)・良・中枠(3-6)で父「ハーツクライ」は基準比リフト1.131
中京,直線長め・持続型,芝,中距離(1700-2000),良,外枠(7-8),父,ステイゴールド,81,10,18,0.1235,0.2222,144.4,0.0,8.14,0.1964,0.0258,1.131,B,中京芝中距離(1700-2000)・良・外枠(7-8)で父「ステイゴールド」は基準比リフト1.131
札幌,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ステイゴールド,113,10,31,0.0885,0.2743,50.1,0.0,6.54,0.2428,0.0315,1.13,B,札幌芝中距離(1700-2000)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト1.13
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,ゼンノロブロイ,102,7,25,0.0686,0.2451,80.1,0.0,7.96,0.2169,0.0282,1.13,B,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「ゼンノロブロイ」は基準比リフト1.13
新潟,直線長め・平坦型,芝,中距離(1700-2000),良,外枠(7-8),父,シンボリクリスエス,80,8,19,0.1,0.2375,263.4,0.0,7.69,0.2107,0.0268,1.127,B,新潟芝中距離(1700-2000)・良・外枠(7-8)で父「シンボリクリスエス」は基準比リフト1.127
中山,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,アグネスデジタル,107,9,24,0.0841,0.2243,60.2,0.0,7.71,0.199,0.0253,1.127,B,中山ダ中距離(1700-2000)・良・中枠(3-6)で父「アグネスデジタル」は基準比リフト1.127
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,ステイゴールド,105,6,23,0.0571,0.219,83.9,0.0,8.77,0.1947,0.0243,1.125,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「ステイゴールド」は基準比リフト1.125
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),父,ネオユニヴァース,99,9,23,0.0909,0.2323,92.5,0.0,7.46,0.2066,0.0257,1.124,B,京都ダ中距離(1700-2000)・良・外枠(7-8)で父「ネオユニヴァース」は基準比リフト1.124
東京,直線長め・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ヴィクトワールピサ,94,6,25,0.0638,0.266,178.1,0.0,7.79,0.237,0.029,1.122,B,東京芝中距離(1700-2000)・良・中枠(3-6)で父「ヴィクトワールピサ」は基準比リフト1.122
東京,直線長め・持続型,ダ,短中距離(1400-1600),稍,中枠(3-6),父,ヘニーヒューズ,80,7,17,0.0875,0.2125,55.8,0.0,7.54,0.1894,0.0231,1.122,B,東京ダ短中距離(1400-1600)・稍・中枠(3-6)で父「ヘニーヒューズ」は基準比リフト1.122
東京,直線長め・持続型,芝,中距離(1700-2000),良,内枠(1-2),父,ハーツクライ,137,8,36,0.0584,0.2628,29.3,0.0,6.07,0.2345,0.0283,1.121,B,東京芝中距離(1700-2000)・良・内枠(1-2)で父「ハーツクライ」は基準比リフト1.121
東京,直線長め・持続型,芝,短中距離(1400-1600),良,内枠(1-2),父,ハーツクライ,109,8,25,0.0734,0.2294,42.8,0.0,6.64,0.2047,0.0247,1.121,B,東京芝短中距離(1400-1600)・良・内枠(1-2)で父「ハーツクライ」は基準比リフト1.121
小倉,小回り・機動型,芝,中距離(1700-2000),良,外枠(7-8),父,ハービンジャー,109,8,25,0.0734,0.2294,61.6,0.0,6.63,0.2048,0.0246,1.12,B,小倉芝中距離(1700-2000)・良・外枠(7-8)で父「ハービンジャー」は基準比リフト1.12
京都,平坦・スピード型,ダ,短距離(1000-1300),良,内枠(1-2),父,サウスヴィグラス,93,7,22,0.0753,0.2366,57.7,0.0,7.18,0.2115,0.0251,1.119,B,京都ダ短距離(1000-1300)・良・内枠(1-2)で父「サウスヴィグラス」は基準比リフト1.119
京都,平坦・スピード型,ダ,短中距離(1400-1600),良,中枠(3-6),父,サウスヴィグラス,85,4,19,0.0471,0.2235,46.4,0.0,8.11,0.2,0.0235,1.118,B,京都ダ短中距離(1400-1600)・良・中枠(3-6)で父「サウスヴィグラス」は基準比リフト1.118
東京,直線長め・持続型,ダ,短中距離(1400-1600),良,内枠(1-2),父,プリサイスエンド,96,6,18,0.0625,0.1875,28.1,0.0,8.51,0.1677,0.0198,1.118,B,東京ダ短中距離(1400-1600)・良・内枠(1-2)で父「プリサイスエンド」は基準比リフト1.118
京都,平坦・スピード型,ダ,短距離(1000-1300),良,外枠(7-8),父,クロフネ,92,5,21,0.0543,0.2283,35.7,0.0,7.2,0.2043,0.024,1.117,B,京都ダ短距離(1000-1300)・良・外枠(7-8)で父「クロフネ」は基準比リフト1.117
小倉,小回り・機動型,芝,短距離(1000-1300),良,中枠(3-6),父,ジャングルポケット,101,6,22,0.0594,0.2178,71.8,0.0,8.16,0.1949,0.0229,1.117,B,小倉芝短距離(1000-1300)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト1.117
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,中枠(3-6),父,ディープインパクト,138,17,35,0.1232,0.2536,130.7,0.0,5.83,0.2273,0.0263,1.116,B,阪神ダ中距離(1700-2000)・良・中枠(3-6)で父「ディープインパクト」は基準比リフト1.116
中山,坂あり・パワー型,ダ,短距離(1000-1300),良,中枠(3-6),父,プリサイスエンド,135,10,29,0.0741,0.2148,72.8,0.0,8.13,0.1927,0.0221,1.115,B,中山ダ短距離(1000-1300)・良・中枠(3-6)で父「プリサイスエンド」は基準比リフト1.115
函館,小回り・持続型,芝,中距離(1700-2000),良,中枠(3-6),父,ハービンジャー,120,13,32,0.1083,0.2667,30.7,0.0,6.36,0.2397,0.027,1.113,B,函館芝中距離(1700-2000)・良・中枠(3-6)で父「ハービンジャー」は基準比リフト1.113
新潟,直線長め・平坦型,芝,短中距離(1400-1600),良,中枠(3-6),父,キングカメハメハ,120,5,26,0.0417,0.2167,52.4,0.0,6.7,0.1947,0.022,1.113,B,新潟芝短中距離(1400-1600)・良・中枠(3-6)で父「キングカメハメハ」は基準比リフト1.113
福島,小回り・機動型,芝,中距離(1700-2000),良,中枠(3-6),父,ジャングルポケット,99,7,24,0.0707,0.2424,52.2,0.0,7.38,0.2188,0.0236,1.108,B,福島芝中距離(1700-2000)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト1.108
阪神,坂あり・パワー型,芝,短中距離(1400-1600),良,中枠(3-6),父,ハービンジャー,104,10,25,0.0962,0.2404,129.8,0.0,7.58,0.2169,0.0235,1.108,B,阪神芝短中距離(1400-1600)・良・中枠(3-6)で父「ハービンジャー」は基準比リフト1.108
京都,平坦・スピード型,芝,短中距離(1400-1600),良,中枠(3-6),父,ジャングルポケット,118,8,28,0.0678,0.2373,40.8,0.0,8.26,0.2142,0.0231,1.108,B,京都芝短中距離(1400-1600)・良・中枠(3-6)で父「ジャングルポケット」は基準比リフト1.108
京都,平坦・スピード型,ダ,中距離(1700-2000),良,外枠(7-8),父,ハーツクライ,83,7,19,0.0843,0.2289,66.6,0.0,6.18,0.2066,0.0223,1.108,B,京都ダ中距離(1700-2000)・良・外枠(7-8)で父「ハーツクライ」は基準比リフト1.108
阪神,坂あり・パワー型,ダ,中距離(1700-2000),良,内枠(1-2),父,クロフネ,92,10,21,0.1087,0.2283,46.2,0.0,6.91,0.206,0.0223,1.108,B,阪神ダ中距離(1700-2000)・良・内枠(1-2)で父「クロフネ」は基準比リフト1.108
